id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
11583,Ted Cruz,0.4594,yes,0.6778,Neutral,0.3444,None of the above,0.4594,,SharonMcCutchan,,149,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ÿ‡º_Ÿ‡¸ #GOPDebate  #Gâ€_",,8/6/15 19:34,6.29481E+17,America,
11585,No candidate mentioned,1,yes,1,Neutral,0.7059,None of the above,1,,footenotes,,0,,,"@Gayer_Than_Thou Feel better soon! (And don't watch #GOPDebates.) 
I prescribe Percodan + Butter Pecan @Willy1733 #TCMParty",,8/6/15 19:34,6.29481E+17,,Central Time (US & Canada)
11587,Jeb Bush,1,yes,1,Negative,1,None of the above,1,,meathouse60005,,3,,,"RT @Mariacka: Newsflash, JEB - You won't unite the country with #CommonCore. Please!  LOL! #GOPDebates",,8/6/15 19:34,6.29481E+17,USA-world's greatest country,Central Time (US & Canada)
11589,No candidate mentioned,1,yes,1,Neutral,1,None of the above,1,,AbiNighthill,,0,,,"""Bromance"" #GOPdebates",,8/6/15 19:34,6.29481E+17,"Cambridge, MA",
11590,Chris Christie,1,yes,1,Negative,0.686,None of the above,0.686,,003a04f8c2054b7,,42,,,RT @RWSurferGirl: After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. _Ÿ‡º_Ÿ‡¸ #GOPDebates  #GOPDebates,,8/6/15 19:34,6.29481E+17,,
11591,Mike Huckabee,1,yes,1,Positive,1,None of the above,1,,tonibirdsong,,0,,,I'm getting the best presidential vibe from @GovMikeHuckabee @ChrisChristie &amp; @JebBush #GOPdebates _Ÿ‡º_Ÿ‡¸,,8/6/15 19:34,6.29481E+17,"Franklin, Tennessee",Central Time (US & Canada)
11593,Ben Carson,1,yes,1,Neutral,0.6484,None of the above,0.6703,,ChurchmanDan,,3,,,RT @DanMoore755: @RealBenCarson and a few others aren't getting any time to debate. In a real debate everybody gets involved. #GOP2016 #GOPâ€_,,8/6/15 19:34,6.29481E+17,Atl/Gville-GA-ALLDAY,
11594,John Kasich,1,yes,1,Negative,0.3507,None of the above,1,,norahgrady,,10,,,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,,8/6/15 19:34,6.29481E+17,"ÃœT: 40.70562,-74.012009",Eastern Time (US & Canada)
11595,John Kasich,1,yes,1,Positive,1,None of the above,1,,msgoddessrises,,0,,,It's enough to win center!:) he's fantastic! #Kasich4Us #GOPDebates  https://t.co/tnTRjwjkbx,,8/6/15 19:34,6.29481E+17,Viva Las Vegas NV.,Pacific Time (US & Canada)
11598,John Kasich,0.4542,yes,0.6739,Positive,0.6739,None of the above,0.4542,,JimmyJames38,,0,,,I also think Kasich is doing fine. I'm a RINO prolly #GOPDebates,,8/6/15 19:34,6.29481E+17,Center of the Buckeye,Eastern Time (US & Canada)
11601,Donald Trump,0.4025,yes,0.6344,Positive,0.6344,None of the above,0.4025,,kengeljack,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:34,6.29481E+17,Indiana & Tongxiang City,
11602,John Kasich,1,yes,1,Positive,1,None of the above,1,,the_liamsy,,10,,,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,,8/6/15 19:34,6.29481E+17,"NY âœˆï¸è FL, THE EAST END",Eastern Time (US & Canada)
11603,Donald Trump,1,yes,1,Negative,0.6562,None of the above,1,,nursingusa,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:34,6.29481E+17, ,Quito
11605,Mike Huckabee,0.2256,yes,0.6562,Neutral,0.3438,None of the above,0.2256,,CarolFoster13,,155,,,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. _Ÿ‡º_Ÿ‡¸  #GOPDebate  #GOPDebates,,8/6/15 19:34,6.29481E+17,,
11606,No candidate mentioned,1,yes,1,Neutral,0.686,None of the above,1,,e_rizzel,,0,,,Can't believe this #StraightOuttaCompton trailer is on during the #GOPDebates,,8/6/15 19:34,6.29481E+17,Mississippi,Central Time (US & Canada)
11609,No candidate mentioned,1,yes,1,Negative,0.6673,None of the above,0.6562,,_RyanTurek,,3,,,#GOPDebates brought to you byâ€_ STRAIGHT OUTTA COMPTON.,,8/6/15 19:34,6.29481E+17,"Los Angeles, CA",
11610,Ben Carson,1,yes,1,Positive,0.3596,None of the above,1,,DanMoore755,,3,,,@RealBenCarson and a few others aren't getting any time to debate. In a real debate everybody gets involved. #GOP2016 #GOPDebate #GOPDebates,,8/6/15 19:34,6.29481E+17,"Georgia, USA",
11611,No candidate mentioned,1,yes,1,Positive,0.6628,None of the above,1,,Marionmarooned,,0,,,"""I'm surprised this is being advertised right now."" - My gf on #StraightOuttaCompton ads during #GOPDebates",,8/6/15 19:34,6.29481E+17,"Harrison, NY",Central Time (US & Canada)
11612,Ted Cruz,1,yes,1,Positive,1,None of the above,1,,BRYCE3376,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates",,8/6/15 19:34,6.29481E+17,Stillwater,
11615,No candidate mentioned,0.7,yes,1,Negative,0.6667,None of the above,1,,Raymond_Norman,,7,,,RT @SpudLovr: #True Number of #Walker16 aides convicted of felonies higher than number of WI Voter Impersonation cases in past 30 yrs #wiunâ€_,,8/6/15 19:33,6.29481E+17,Wisconsin & Minnesota,Central Time (US & Canada)
11617,John Kasich,1,yes,1,Positive,0.6702,None of the above,1,,lori_iluvsummer,,10,,,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,,8/6/15 19:33,6.29481E+17,,Central Time (US & Canada)
11618,No candidate mentioned,1,yes,1,Negative,1,None of the above,0.6882,,just_ish,,0,,,Also why did ya'll backward ass MF's only ask the moderates about social issues #GOPDebates,,8/6/15 19:33,6.29481E+17,TX,Eastern Time (US & Canada)
11619,Donald Trump,1,yes,1,Negative,0.7065,None of the above,0.6413,,PS_Trading,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:33,6.29481E+17,,
11620,Jeb Bush,1,yes,1,Negative,0.6692,None of the above,1,,Deb_Saw_Boy,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:33,6.29481E+17,,
11625,Donald Trump,1,yes,1,Positive,0.3736,None of the above,1,,BRYCE3376,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:33,6.29481E+17,Stillwater,
11626,Donald Trump,1,yes,1,Negative,0.6915,None of the above,1,,TheBeatlesRule4,,0,,,So does Trump have any substantive policies or...? #GOPdebates,,8/6/15 19:33,6.29481E+17,,
11627,Donald Trump,1,yes,1,Positive,0.6591,None of the above,0.6591,,lindarobin3,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:33,6.2948E+17,,Central Time (US & Canada)
11629,No candidate mentioned,0.3813,yes,0.6175,Negative,0.6175,None of the above,0.3813,,KorQUAKKA,,3,,,RT @_Darling_Nikki: _Ÿ˜‚ RT @SupermanHotMale Little bitch fight alert ---&gt; : D #GopDebates http://t.co/13q9KKoaSX,,8/6/15 19:33,6.2948E+17,"Prov.,RI..*da'LAKE!!*",
11630,Scott Walker,1,yes,1,Negative,1,None of the above,1,,mitchbytes,,0,,,Walker answers questions like he's at Miss America pageant #GOPDebates,,8/6/15 19:33,6.2948E+17,Philly,Quito
11631,No candidate mentioned,1,yes,1,Negative,0.6915,None of the above,1,,weedtaco,,0,,,drink every time a candidate says Reagan  #rnc #gop #GOPDebate #GOPDebates,,8/6/15 19:33,6.2948E+17,,
11635,Donald Trump,1,yes,1,Positive,0.663,None of the above,0.663,,txblondegrad,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:33,6.2948E+17,"32.786456,-96.97525",Central Time (US & Canada)
11636,Donald Trump,1,yes,1,Negative,0.6095,None of the above,0.6863,,nohilary,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:33,6.2948E+17,"Washington, DC",
11637,No candidate mentioned,1,yes,1,Negative,0.7006,None of the above,1,,deadpoolrl4,,1,,,RT @MallieBee: Let's just decide who our next #president is by having a Political Hunger Games #presidentialdebate #GOPDebates,,8/6/15 19:33,6.2948E+17,"Hardwick, New Jersey",
11641,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,DanClark77,,0,,,#GOPDebates are going to make me an alcoholic!,,8/6/15 19:33,6.2948E+17,Chicago,Central Time (US & Canada)
11642,Rand Paul,1,yes,1,Positive,1,None of the above,1,,torii_dawson,,0,,,Rand Paul has my vote #GopDebates #RandPaul,,8/6/15 19:33,6.2948E+17,RVA | Bristol,Pacific Time (US & Canada)
11647,Scott Walker,0.6593,yes,1,Negative,1,None of the above,0.6703,,RobsRamblins,,0,,,This guy-#Walker speaks like he has a stick up his ass. #GOPDebates,,8/6/15 19:33,6.2948E+17,,Arizona
11649,No candidate mentioned,1,yes,1,Negative,0.6949,None of the above,1,,waxmansharon,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,8/6/15 19:33,6.2948E+17,"Washington, DC",
11652,Donald Trump,1,yes,1,Negative,0.6867,None of the above,1,,walkingdevil,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:33,6.2948E+17, Pa.  USA,
11655,Donald Trump,1,yes,1,Negative,0.6548,None of the above,0.3452,,breezyhanlon,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:33,6.2948E+17,304,Quito
11660,No candidate mentioned,1,yes,1,Neutral,0.6629,None of the above,0.6629,,RaisedByCulture,,0,,,Ask all the candidates! #GOPDebates,,8/6/15 19:33,6.2948E+17,"Buena Park, CA",Pacific Time (US & Canada)
11663,Donald Trump,0.2256,yes,0.6562,Neutral,0.3438,None of the above,0.4307,,Suzanneprotour,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates",,8/6/15 19:32,6.2948E+17,,
11666,Donald Trump,0.4444,yes,0.6667,Neutral,0.6667,None of the above,0.4444,,ecattry26,,278,,,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,,8/6/15 19:32,6.2948E+17,,Quito
11671,Chris Christie,1,yes,1,Negative,1,None of the above,1,,4divots,,42,,,RT @RWSurferGirl: After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. _Ÿ‡º_Ÿ‡¸ #GOPDebates  #GOPDebates,,8/6/15 19:32,6.2948E+17,NV.AZ.NY.Germ.SKor.VA.UT.GA.TX,Quito
11673,John Kasich,1,yes,1,Neutral,0.3526,None of the above,1,,tb21666,,10,,,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,,8/6/15 19:32,6.2948E+17,Terrestrial Blue Marble,Eastern Time (US & Canada)
11674,Donald Trump,1,yes,1,Negative,0.6424,None of the above,1,,DiggerBLC3,,278,,,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,,8/6/15 19:32,6.2948E+17,,Mountain Time (US & Canada)
11676,No candidate mentioned,1,yes,1,Neutral,0.6761,None of the above,1,,alyssa_bacon,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,8/6/15 19:32,6.2948E+17,,Eastern Time (US & Canada)
11680,Ted Cruz,0.4149,yes,0.6441,Positive,0.6441,None of the above,0.4149,,Sheri0526,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates",,8/6/15 19:32,6.2948E+17,Colorado,
11683,Donald Trump,1,yes,1,Negative,1,None of the above,1,,ConradZbikowski,,1,,,"RT @TheBeatlesRule4: ""When did you actually become a Republican?"" BOOM SHOTS FIRED AGAINST TRUMP #GOPDebates",,8/6/15 19:32,6.2948E+17,Minneapolis,Central Time (US & Canada)
11684,No candidate mentioned,0.6484,yes,1,Negative,0.6703,None of the above,1,,RonniRodriguez1,,7,,,RT @SpudLovr: #True Number of #Walker16 aides convicted of felonies higher than number of WI Voter Impersonation cases in past 30 yrs #wiunâ€_,,8/6/15 19:32,6.2948E+17,,
11686,Ted Cruz,0.6954,yes,1,Negative,0.3723,None of the above,1,,BarbofPA,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates",,8/6/15 19:32,6.2948E+17,"Darby,Pa",Eastern Time (US & Canada)
11687,No candidate mentioned,1,yes,1,Negative,1,None of the above,0.6638,,RachMitch14,,3,,,"RT @ira: At this point, talking about 9/11 at #GOPDebates has gone on longer than ""Who is A?"" on Pretty Little Liars",,8/6/15 19:32,6.2948E+17,SC,Alaska
11688,No candidate mentioned,1,yes,1,Neutral,1,None of the above,1,,reelthyme17,,1,,,Believe it or not I'm not getting any air...  #GOPDebates http://t.co/lIP17r5HNj,,8/6/15 19:32,6.2948E+17,SassyTallahassee,
11689,No candidate mentioned,0.4528,yes,0.6729,Neutral,0.3605,None of the above,0.4528,,sorrentotwin,,1,,,RT @MotorCityLib: Forget the #GOPdebates and let's talk about this Ronald Raven..,,8/6/15 19:32,6.2948E+17,Michigan,Eastern Time (US & Canada)
11691,John Kasich,1,yes,1,Positive,0.6739,None of the above,1,,SalMasekela,,10,,,Is Kasich aware that he's making sense? #GOPDebates,,8/6/15 19:32,6.2948E+17,The Universe,Pacific Time (US & Canada)
11693,Donald Trump,1,yes,1,Positive,0.6836,None of the above,1,,MarlenaRodrigz,,0,,,"I know I'm tweeting too much, but I'm just tryna to get a forced invite to Trump's next wedding. #GOPDebates #GOPteen",,8/6/15 19:32,6.2948E+17,"New York, NY",Quito
11694,Donald Trump,1,yes,1,Negative,0.3525,None of the above,1,,MustangSally47,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:32,6.2948E+17,USA,
11695,John Kasich,1,yes,1,Neutral,0.6431,None of the above,1,,mitchbytes,,0,,,Did Kasich basically just say he wants 2 be VP 4 Bush??? #GOPDebates,,8/6/15 19:32,6.2948E+17,Philly,Quito
11699,Donald Trump,1,yes,1,Negative,0.3448,None of the above,0.6552,,azeducator,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:32,6.2948E+17,"Phoenix, Arizona",Arizona
11701,Donald Trump,1,yes,1,Positive,0.6552,None of the above,0.6552,,TrumpIssues,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:32,6.2948E+17,United States Of America,Pacific Time (US & Canada)
11704,Donald Trump,0.4853,yes,0.6966,Negative,0.6966,None of the above,0.4853,,laprofe63,,1,,,"RT @radmax: Trump ""often sounds like more of a Democrat than a Republican"". Stop trying to make Liberal Trump happen! We dON'T WANT HIM!!!!â€_",,8/6/15 19:32,6.2948E+17,Chicagoland #USA via #NYC ,Central Time (US & Canada)
11707,Ted Cruz,1,yes,1,Neutral,0.6585,None of the above,0.6585,,Accolaidia,,0,,,No talking to Ted Cruz... Why? #GOPDebate #GOPDebates #TedCruz,,8/6/15 19:32,6.2948E+17,,
11708,Donald Trump,1,yes,1,Negative,0.6339,None of the above,0.6339,,TheBeatlesRule4,,1,,,"""When did you actually become a Republican?"" BOOM SHOTS FIRED AGAINST TRUMP #GOPDebates",,8/6/15 19:32,6.2948E+17,,
11712,Ted Cruz,1,yes,1,Negative,0.6818,None of the above,0.6591,,BladeFyreStudio,,149,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ÿ‡º_Ÿ‡¸ #GOPDebate  #Gâ€_",,8/6/15 19:32,6.2948E+17,#Vet #USN #PJNET #2A #1A #NRA,
11713,Donald Trump,1,yes,1,Positive,0.7079,None of the above,1,,hippership,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:32,6.2948E+17,,Central Time (US & Canada)
11716,John Kasich,0.625,yes,1,Negative,0.375,None of the above,1,,msgoddessrises,,0,,,Told you! And he called @govsandoval ??? #Kasich2016 #GOPDebates  https://t.co/YDJeEvL31x,,8/6/15 19:32,6.2948E+17,Viva Las Vegas NV.,Pacific Time (US & Canada)
11720,Donald Trump,1,yes,1,Neutral,0.6437,None of the above,0.6437,,lyz_estrada,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:31,6.2948E+17,,Central Time (US & Canada)
11724,Ted Cruz,0.6556,yes,1,Positive,0.6333,None of the above,1,,youthpastorbry,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates",,8/6/15 19:31,6.2948E+17,In the Bible Belt,Central Time (US & Canada)
11726,John Kasich,0.4444,yes,0.6667,Positive,0.6667,None of the above,0.4444,,hyeyoothere,,0,,,John Kasich is the most decent one out of everyone. Good speech just now. #GOPDebates,,8/6/15 19:31,6.2948E+17,,Eastern Time (US & Canada)
11727,No candidate mentioned,0.405,yes,0.6364,Negative,0.3409,None of the above,0.405,,msYankeeTexan,,120,,,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ÿ‡º_Ÿ‡¸ #GOPDebate  â€_,,8/6/15 19:31,6.2948E+17,Austin TX,
11729,Donald Trump,1,yes,1,Positive,1,None of the above,0.6525,,Chuck1079,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:31,6.2948E+17,"Pittsburgh, Pa.",Eastern Time (US & Canada)
11736,No candidate mentioned,1,yes,1,Neutral,1,None of the above,0.3407,,honeythunder,,0,,,Traditional marriage #GOPDebates http://t.co/fTpNi3Oo2Z,,8/6/15 19:31,6.2948E+17,Twenty minutes in the future.,Tehran
11737,Scott Walker,0.4946,yes,0.7033,Negative,0.7033,None of the above,0.4946,,ChrisCigale,,7,,,RT @SpudLovr: #True Number of #Walker16 aides convicted of felonies higher than number of WI Voter Impersonation cases in past 30 yrs #wiunâ€_,,8/6/15 19:31,6.2948E+17,,
11739,No candidate mentioned,0.4307,yes,0.6562,Negative,0.6562,None of the above,0.4307,,JennaRaulerson,,0,,,Half of the people in the #GOPDebates look like characters from an @nbcsnl sketch.,,8/6/15 19:31,6.2948E+17,,Quito
11740,Jeb Bush,1,yes,1,Negative,1,None of the above,1,,PJright777,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:31,6.2948E+17,,Eastern Time (US & Canada)
11741,John Kasich,1,yes,1,Positive,1,None of the above,1,,thewilddiva,,0,,,Good for you John Kasich! #GOPDebates,,8/6/15 19:31,6.2948E+17,"Woodbridge, NJ",Eastern Time (US & Canada)
11742,Chris Christie,1,yes,1,Negative,1,None of the above,1,,Freedom_Down,,42,,,RT @RWSurferGirl: After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. _Ÿ‡º_Ÿ‡¸ #GOPDebates  #GOPDebates,,8/6/15 19:31,6.2948E+17,,
11746,Ted Cruz,0.6477,yes,1,Neutral,0.67,None of the above,1,,tmg9464,,149,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ÿ‡º_Ÿ‡¸ #GOPDebate  #Gâ€_",,8/6/15 19:31,6.2948E+17,"Youngsville, Louisiana",Central Time (US & Canada)
11748,Donald Trump,1,yes,1,Positive,1,None of the above,0.6519,,syannarmienta_,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:31,6.2948E+17,,
11750,Donald Trump,1,yes,1,Positive,0.6814,None of the above,0.6403,,LadyB117,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ÿ‡º_Ÿ‡¸ #GOPDebate  #GOPDebates,,8/6/15 19:31,6.2948E+17,,Eastern Time (US & Canada)
11752,John Kasich,1,yes,1,Positive,1,None of the above,1,,bugsboom,,0,,,"YEAH, @JohnKasich seems like the most level-headed person on that stage. In other words: he's the only sane one! #GOPDebates #GOPDebate",,8/6/15 19:31,6.2948E+17,"Richmond area, VA",Eastern Time (US & Canada)
11754,Scott Walker,1,yes,1,Negative,0.3436,None of the above,1,,SpudLovr,,7,,,#True Number of #Walker16 aides convicted of felonies higher than number of WI Voter Impersonation cases in past 30 yrs #wiunion #GOPDebates,,8/6/15 19:31,6.2948E+17,WI,Mountain Time (US & Canada)
